,Price,company,name,year,kms_driven,transmission,fuel_type
2603,100.000.000 đ,Chevrolet,Spark,2014.0,140000.0,Số sàn,Xăng
2604,915.000.000 đ,Peugeot,5008,2020.0,30000.0,Tự động,Xăng
2605,1.980.000.000 đ,Lexus,LX,2010.0,120000.0,Tự động,Xăng
2606,415.000.000 đ,Toyota,Vios,2019.0,68000.0,Tự động,Xăng
2607,525.000.000 đ,Mazda,3,2018.0,45000.0,Tự động,Xăng
2608,165.000.000 đ,Isuzu,Hi lander,2005.0,18000.0,Tự động,Dầu
2609,330.000.000 đ,Hyundai,Grand i10,2018.0,20000.0,Tự động,Xăng
2610,1.065.000.000 đ,Kia,Sorento,2021.0,32000.0,Tự động,Dầu
2611,420.000.000 đ,Ford,Ranger,2015.0,80000.0,Tự động,Dầu
2612,889.000.000 đ,Hyundai,Santa Fe,2020.0,350000.0,Tự động,Xăng
2613,345.000.000 đ,Hyundai,Grand i10,2017.0,61000.0,Tự động,Xăng
2614,660.000.000 đ,Kia,Seltos,2021.0,13000.0,Tự động,Xăng
2615,112.000.000 đ,Mitsubishi,Pajero,2003.0,15101.0,Số sàn,Xăng
2616,745.000.000 đ,Toyota,Fortuner,2017.0,79800.0,Số sàn,Dầu
2617,799.000.000 đ,Honda,CR V,2019.0,6000.0,Tự động,Xăng
2618,400.000.000 đ,Hyundai,Santa Fe,2008.0,80000.0,Tự động,Dầu
2619,135.000.000 đ,Toyota,4 Runner,2014.0,54464.0,Số sàn,Xăng
2620,556.000.000 đ,Hyundai,Kona,2019.0,42339.0,Tự động,Xăng
2621,360.000.000 đ,Toyota,Innova,2015.0,80000.0,Số sàn,Xăng
2622,330.000.000 đ,Suzuki,Swift,2013.0,10582.0,Tự động,Xăng
2623,265.000.000 đ,Toyota,Innova,2008.0,100000.0,Số sàn,Xăng
2624,1.299.000.000 đ,Kia,Carnival,2022.0,25000.0,Tự động,Dầu
2625,135.000.000 đ,Toyota,Innova,2006.0,125000.0,Số sàn,Xăng
2627,515.000.000 đ,Subaru,Forester,2013.0,156789.0,Tự động,Xăng
2628,79.000.000 đ,Isuzu,Hi lander,2003.0,12.0,Số sàn,Dầu
2629,660.000.000 đ,Mazda,CX 5,2018.0,300.0,Tự động,Xăng
2630,315.000.000 đ,Suzuki,Swift,2014.0,600000.0,Tự động,Xăng
2631,445.000.000 đ,Toyota,Innova,2016.0,97000.0,Số sàn,Xăng
2632,1.099.000.000 đ,Hyundai,Santa Fe,2021.0,29000.0,Tự động,Dầu
2633,465.000.000 đ,Toyota,Corolla Altis,2015.0,13.0,Tự động,Xăng
2634,555.000.000 đ,Peugeot,508,2015.0,40000.0,Tự động,Xăng
2635,410.000.000 đ,Toyota,Vios,2020.0,24000.0,Số sàn,Xăng
2636,409.000.000 đ,Mazda,2,2020.0,39000.0,Tự động,Xăng
2637,248.000.000 đ,Toyota,Innova,2008.0,90000.0,Số sàn,Xăng
2638,375.000.000 đ,Honda,Brio,2021.0,39000.0,Tự động,Xăng
2639,755.000.000 đ,Peugeot,2008,2021.0,35000.0,Tự động,Xăng
2640,538.000.000 đ,Hyundai,Kona,2018.0,37000.0,Tự động,Xăng
2641,310.000.000 đ,Vinfast,Fadil,2020.0,48000.0,Tự động,Xăng
2642,575.000.000 đ,Mazda,CX 3,2021.0,10000.0,Tự động,Xăng
2643,1.035.000.000 đ,Mitsubishi,Pajero Sport,2021.0,45000.0,Tự động,Dầu
2644,480.000.000 đ,Mazda,3,2017.0,63000.0,Tự động,Xăng
2645,1.060.000.000 đ,Toyota,Prado,2014.0,100000.0,Tự động,Xăng
2646,549.000.000 đ,Mazda,3,2019.0,38000.0,Tự động,Xăng
2647,525.000.000 đ,Mitsubishi,Xpander,2019.0,40000.0,Tự động,Xăng
2648,2.339.000.000 đ,Mercedes Benz,E Class,2022.0,1500.0,Tự động,Xăng
2649,750.000.000 đ,LandRover,Range Rover Evoque,2012.0,48000.0,Tự động,Xăng
2650,338.000.000 đ,Mercedes Benz,C Class,2010.0,78000.0,Tự động,Xăng
2651,185.000.000 đ,Hyundai,Santa Fe,2003.0,112000.0,Tự động,Dầu
2652,172.000.000 đ,Kia,Morning,2010.0,13.0,Tự động,Xăng
2653,312.000.000 đ,Ford,Fiesta,2014.0,55000.0,Tự động,Xăng
2654,386.000.000 đ,Toyota,Vios,2019.0,93000.0,Tự động,Xăng
2655,579.000.000 đ,Mazda,6,2017.0,24000.0,Tự động,Xăng
2656,152.000.000 đ,Hyundai,Grand i10,2014.0,112000.0,Số sàn,Xăng
2657,545.000.000 đ,Mitsubishi,Triton,2019.0,40000.0,Tự động,Dầu
2658,595.000.000 đ,Hyundai,Kona,2018.0,50000.0,Tự động,Xăng
2659,815.000.000 đ,Honda,CR V,2019.0,53000.0,Tự động,Xăng
2660,530.000.000 đ,Mazda,3,2019.0,22000.0,Tự động,Xăng
2661,245.000.000 đ,Kia,Morning,2015.0,68000.0,Tự động,Xăng
2664,395.000.000 đ,Ford,EcoSport,2017.0,67000.0,Tự động,Xăng
2665,670.000.000 đ,Toyota,Corolla Cross,2021.0,39000.0,Tự động,Xăng
2666,699.000.000 đ,Mazda,CX 5,2018.0,52000.0,Tự động,Xăng
2667,258.000.000 đ,Ford,Focus,2010.0,57000.0,Tự động,Xăng
2668,138.000.000 đ,Toyota,Camry,1994.0,156000.0,Tự động,Xăng
2669,239.000.000 đ,Toyota,Innova,2007.0,100.0,Số sàn,Xăng
2670,215.000.000 đ,Chevrolet,Aveo,2016.0,130000.0,Số sàn,Xăng
2671,268.000.000 đ,Mitsubishi,Attrage,2015.0,80000.0,Tự động,Xăng
2672,509.000.000 đ,Toyota,Innova,2018.0,65000.0,Số sàn,Xăng
2673,1.085.000.000 đ,Mercedes Benz,C Class,2018.0,40000.0,Tự động,Xăng
2674,350.000.000 đ,Hyundai,Accent,2014.0,110000.0,Tự động,Xăng
2675,353.000.000 đ,Toyota,Innova,2016.0,90000.0,Số sàn,Xăng
2676,705.000.000 đ,Toyota,Fortuner,2017.0,72000.0,Tự động,Xăng
2677,187.000.000 đ,Toyota,Vios,2013.0,11000.0,Số sàn,Xăng
2678,475.000.000 đ,Kia,Sorento,2016.0,50000.0,Tự động,Xăng
2680,1.399.000.000 đ,Kia,Carnival,2021.0,10000.0,Tự động,Dầu
2682,175.000.000 đ,Hyundai,Grand i10,2014.0,32.0,Số sàn,Xăng
2683,918.000.000 đ,Honda,CR V,2020.0,27000.0,Tự động,Xăng
2684,268.000.000 đ,Mitsubishi,Grandis,2005.0,90000.0,Tự động,Xăng
2685,350.000.000 đ,Toyota,Innova,2016.0,65000.0,Số sàn,Xăng
2686,646.000.000 đ,Mazda,CX 5,2018.0,56000.0,Tự động,Xăng
2687,775.000.000 đ,Mazda,CX 5,2020.0,20000.0,Tự động,Xăng
2688,790.000.000 đ,Vinfast,VF8,2022.0,8000.0,Tự động,Điện
2689,365.000.000 đ,Hyundai,Grand i10,2020.0,22.0,Tự động,Xăng
2691,170.000.000 đ,Mercedes Benz,Sprinter,2008.0,12345.0,Số sàn,Dầu
2692,865.000.000 đ,Hyundai,Solati,2018.0,105000.0,Số sàn,Dầu
2693,450.000.000 đ,Mitsubishi,Pajero Sport,2016.0,80000.0,Số sàn,Dầu
2694,248.000.000 đ,Hyundai,i30,2009.0,11000.0,Tự động,Xăng
2695,1.479.000.000 đ,Lexus,ES,2017.0,50000.0,Tự động,Xăng
2696,299.000.000 đ,Kia,Cerato,2016.0,76000.0,Số sàn,Xăng
2697,138.000.000 đ,Toyota,Vios,2011.0,10110.0,Số sàn,Xăng
2698,496.000.000 đ,Honda,City,2021.0,11600.0,Tự động,Xăng
2699,979.000.000 đ,Ford,Everest,2021.0,58000.0,Tự động,Xăng
2700,379.000.000 đ,Mitsubishi,Xpander,2019.0,99999.0,Số sàn,Xăng
2701,1.050.000.000 đ,Vinfast,Lux SA2.0,2021.0,23000.0,Tự động,Xăng
2702,520.000.000 đ,Kia,Cerato,2019.0,35000.0,Tự động,Xăng
2703,775.000.000 đ,Hyundai,Solati,2017.0,146000.0,Số sàn,Dầu
2704,918.000.000 đ,Toyota,Camry,2020.0,21000.0,Tự động,Xăng
2705,670.000.000 đ,Vinfast,Lux A2.0,2022.0,10000.0,Tự động,Xăng
2706,100.000.000 đ,Kia,Morning,2009.0,15000.0,Số sàn,Xăng
2707,666.000.000 đ,Audi,Q5,2012.0,60000.0,Tự động,Xăng
2708,860.000.000 đ,Ford,Everest,2018.0,58000.0,Tự động,Dầu
2709,199.000.000 đ,Kia,Morning,2014.0,100000.0,Tự động,Xăng
2710,375.000.000 đ,Kia,Cerato,2018.0,70000.0,Số sàn,Xăng
2711,379.000.000 đ,Suzuki,Ciaz,2019.0,52000.0,Tự động,Xăng
2712,68.000.000 đ,Mazda,626,2000.0,100000.0,Số sàn,Xăng
2713,440.000.000 đ,Mitsubishi,Triton,2019.0,50000.0,Tự động,Dầu
2714,395.000.000 đ,Hyundai,Accent,2018.0,8000.0,Tự động,Xăng
2715,610.000.000 đ,Kia,K3,2021.0,26000.0,Tự động,Xăng
2716,500.000.000 đ,Hyundai,Kona,2018.0,40000.0,Tự động,Xăng
2717,115.000.000 đ,Chevrolet,Spark,2009.0,90700.0,Số sàn,Xăng
2718,538.000.000 đ,Toyota,Innova,2019.0,61000.0,Số sàn,Xăng
2719,465.000.000 đ,Mazda,6,2014.0,56800.0,Tự động,Xăng
2720,379.000.000 đ,Hyundai,Grand i10,2021.0,20000.0,Tự động,Xăng
2721,195.000.000 đ,Hyundai,Grand i10,2014.0,110000.0,Số sàn,Xăng
2722,369.000.000 đ,Kia,Rio,2016.0,70000.0,Tự động,Xăng
2723,515.000.000 đ,Hyundai,Grand Starex,2013.0,10000.0,Tự động,Dầu
2725,375.000.000 đ,Hyundai,Accent,2019.0,50000.0,Số sàn,Xăng
2726,132.000.000 đ,Toyota,Corolla Altis,2002.0,69000.0,Số sàn,Xăng
2727,299.000.000 đ,Toyota,Vios,2010.0,110000.0,Tự động,Xăng
2728,959.000.000 đ,Kia,Sedona,2019.0,50000.0,Tự động,Dầu
2729,515.000.000 đ,Mazda,6,2016.0,53000.0,Tự động,Xăng
2730,225.000.000 đ,Toyota,Innova,2006.0,145000.0,Số sàn,Xăng
2731,1.898.000.000 đ,Mercedes Benz,E Class,2020.0,38000.0,Tự động,Xăng
2732,518.000.000 đ,Mitsubishi,Xpander,2020.0,67.0,Tự động,Xăng
2733,578.000.000 đ,Ford,Ranger,2017.0,90000.0,Tự động,Dầu
2734,350.000.000 đ,Honda,Civic,2012.0,76000.0,Tự động,Xăng
2735,219.000.000 đ,Daewoo,Lacetti,2009.0,80000.0,Tự động,Xăng
2736,1.099.999.999 đ,Peugeot,3008,2022.0,11000.0,Tự động,Xăng
2737,389.000.000 đ,Hyundai,Grand i10,2021.0,20000.0,Tự động,Xăng
2738,352.000.000 đ,Toyota,Innova,2016.0,83000.0,Số sàn,Xăng
2739,646.000.000 đ,Kia,Seltos,2020.0,11000.0,Tự động,Xăng
2740,495.000.000 đ,Hyundai,Accent,2021.0,4000.0,Tự động,Xăng
2741,252.000.000 đ,Mercedes Benz,E Class,2007.0,156789.0,Tự động,Xăng
2742,180.000.000 đ,Mercedes Benz,Sprinter,2008.0,370000.0,Số sàn,Dầu
2743,55.000.000 đ,Daewoo,Matiz,2008.0,150000.0,Số sàn,Xăng
2744,222.000.000 đ,Honda,Civic,2006.0,120000.0,Tự động,Xăng
2745,820.000.000 đ,Toyota,Fortuner,2020.0,70000.0,Số sàn,Dầu
2746,395.000.000 đ,Mazda,2,2017.0,52100.0,Bán tự động,Xăng
2747,620.000.000 đ,Toyota,Fortuner,2016.0,100000.0,Số sàn,Dầu
2748,295.000.000 đ,Hyundai,Avante,2011.0,104000.0,Tự động,Xăng
2749,710.000.000 đ,Hyundai,Tucson,2018.0,65000.0,Tự động,Xăng
2750,348.000.000 đ,Hyundai,Accent,2019.0,38688.0,Số sàn,Xăng
2751,5.000.000 đ,Ford,Transit,2018.0,100000.0,Số sàn,Dầu
2752,215.000.000 đ,Hyundai,Grand i10,2016.0,1.0,Số sàn,Xăng
2753,330.000.000 đ,Chevrolet,Cruze,2018.0,62000.0,Số sàn,Xăng
2754,650.000.000 đ,Audi,A4,2015.0,56000.0,Tự động,Xăng
2755,670.000.000 đ,Mercedes Benz,CLA Class,2015.0,58000.0,Tự động,Xăng
2756,570.000.000 đ,Mitsubishi,Outlander,2016.0,118000.0,Tự động,Xăng
2757,490.000.000 đ,Toyota,Innova,2018.0,72000.0,Số sàn,Xăng
2758,106.000.000 đ,Ford,Mondeo,2003.0,25000.0,Tự động,Xăng
2759,838.000.000 đ,Ford,Everest,2020.0,50300.0,Tự động,Dầu
2760,250.000.000 đ,Luxgen,5,2017.0,172000.0,Tự động,Xăng
2761,389.000.000 đ,Kia,Cerato,2018.0,70000.0,Số sàn,Xăng
2762,535.000.000 đ,Toyota,Rush,2020.0,53000.0,Tự động,Xăng
2763,635.000.000 đ,Kia,Seltos,2021.0,350000.0,Tự động,Xăng
2764,425.000.000 đ,Honda,CR V,2012.0,70000.0,Tự động,Xăng
2765,120.000.000 đ,Ford,Escape,2004.0,150000.0,Tự động,Xăng
2766,555.000.000 đ,Ford,Ranger,2015.0,910000.0,Tự động,Dầu
2767,555.000.000 đ,Kia,Rondo,2020.0,40000.0,Tự động,Xăng
2768,519.000.000 đ,Hyundai,Accent,2022.0,10000.0,Tự động,Xăng
2769,62.000.000 đ,Daewoo,Nubira,2003.0,60000.0,Số sàn,Xăng
2770,855.000.000 đ,Toyota,Fortuner,2019.0,45000.0,Tự động,Xăng
2771,410.000.000 đ,Toyota,Vios,2020.0,25000.0,Số sàn,Xăng
2772,125.000.000 đ,Toyota,Vios,2006.0,268000.0,Số sàn,Xăng
2773,210.000.000 đ,Hyundai,Grand i10,2016.0,210000.0,Số sàn,Xăng
2774,515.000.000 đ,Hyundai,Kona,2018.0,60000.0,Tự động,Xăng
2775,570.000.000 đ,Toyota,Fortuner,2016.0,132000.0,Số sàn,Dầu
2776,580.000.000 đ,Hyundai,Kona,2021.0,13000.0,Tự động,Xăng
2777,1.046.000.000 đ,Kia,Sorento,2021.0,39000.0,Tự động,Dầu
2778,518.000.000 đ,Ford,EcoSport,2020.0,21000.0,Tự động,Xăng
2780,309.000.000 đ,Kia,Morning,2019.0,25000.0,Tự động,Xăng
2781,782.000.000 đ,Hyundai,Tucson,2019.0,31000.0,Tự động,Dầu
2783,488.000.000 đ,Honda,City,2020.0,64000.0,Tự động,Xăng
2784,230.000.000 đ,Ford,Everest,2008.0,178686.0,Số sàn,Dầu
2785,479.000.000 đ,Toyota,Vios,2020.0,47000.0,Tự động,Xăng
2786,410.000.000 đ,Hyundai,Elantra,2019.0,45.0,Số sàn,Xăng
2787,298.000.000 đ,Suzuki,Swift,2014.0,80000.0,Tự động,Xăng
2788,525.000.000 đ,Toyota,Camry,2014.0,89000.0,Tự động,Xăng
2789,525.000.000 đ,Nissan,Navara,2016.0,80000.0,Tự động,Dầu
2790,285.000.000 đ,Toyota,Vios,2014.0,89000.0,Số sàn,Xăng
2791,228.000.000 đ,Suzuki,Celerio,2018.0,66000.0,Số sàn,Xăng
2792,73.000.000 đ,Mazda,626,1998.0,21.0,Số sàn,Xăng
2793,435.000.000 đ,Mitsubishi,Triton,2018.0,70000.0,Tự động,Dầu
2794,530.000.000 đ,Hyundai,Kona,2018.0,50000.0,Tự động,Xăng
2795,385.000.000 đ,Kia,Cerato,2018.0,55000.0,Số sàn,Xăng
2796,1.169.000.000 đ,Hyundai,Santa Fe,2022.0,16389.0,Tự động,Xăng
2797,640.000.000 đ,Mercedes Benz,GL Class,2008.0,103000.0,Tự động,Xăng
2798,270.000.000 đ,Suzuki,Celerio,2018.0,60000.0,Tự động,Xăng
2799,145.000.000 đ,Ford,Escape,2003.0,20000.0,Số sàn,Xăng
2801,380.000.000 đ,Ford,Ranger,2017.0,91429.0,Tự động,Dầu
2802,238.000.000 đ,Kia,Morning,2019.0,45055.0,Số sàn,Xăng
2803,725.000.000 đ,Hyundai,Tucson,2019.0,59000.0,Tự động,Xăng
2804,485.000.000 đ,Toyota,Fortuner,2012.0,1180.0,Số sàn,Dầu
2805,575.000.000 đ,Mitsubishi,Xpander,2021.0,42000.0,Tự động,Xăng
2806,535.000.000 đ,Toyota,Corolla Altis,2018.0,69000.0,Tự động,Xăng
2807,1.450.000.000 đ,Mercedes Benz,GLC,2019.0,34000.0,Tự động,Xăng
2808,125.000.000 đ,Kia,Morning,2010.0,1000.0,Số sàn,Xăng
2809,475.000.000 đ,Nissan,Navara,2019.0,55000.0,Tự động,Dầu
2810,220.000.000 đ,Mazda,6,2006.0,13696.0,Tự động,Xăng
2811,470.000.000 đ,Mitsubishi,Pajero Sport,2015.0,68678.0,Tự động,Xăng
2812,552.000.000 đ,Ford,Ranger,2022.0,7000.0,Tự động,Xăng
2813,239.000.000 đ,Hyundai,Avante,2013.0,99186.0,Số sàn,Xăng
2814,550.000.000 đ,Nissan,Navara,2020.0,9000.0,Tự động,Dầu
2815,315.000.000 đ,Hyundai,Grand i10,2018.0,55000.0,Số sàn,Xăng
2816,535.000.000 đ,Kia,Cerato,2020.0,67000.0,Tự động,Xăng
2817,395.000.000 đ,Honda,Brio,2020.0,45666.0,Tự động,Xăng
2818,330.000.000 đ,Mitsubishi,Grandis,2008.0,100000.0,Tự động,Xăng
2820,450.000.000 đ,Toyota,Vios,2022.0,12000.0,Số sàn,Xăng
2821,205.000.000 đ,Mitsubishi,Grandis,2006.0,112000.0,Tự động,Xăng
2822,450.000.000 đ,Toyota,Fortuner,2012.0,110000.0,Tự động,Xăng
2823,165.000.000 đ,Toyota,Innova,2006.0,12345.0,Số sàn,Xăng
2824,500.000.000 đ,Ford,Ranger,2018.0,90000.0,Số sàn,Dầu
2825,319.000.000 đ,Toyota,Innova,2006.0,79.0,Tự động,Xăng
2826,525.000.000 đ,Toyota,Yaris,2019.0,45000.0,Tự động,Xăng
2827,420.000.000 đ,Hyundai,Elantra,2016.0,78000.0,Tự động,Xăng
2828,555.000.000 đ,Kia,Cerato,2020.0,30000.0,Tự động,Xăng
2829,395.000.000 đ,Hyundai,Accent,2020.0,27000.0,Số sàn,Xăng
2830,389.000.000 đ,Mazda,2,2018.0,45000.0,Tự động,Xăng
2831,420.000.000 đ,Mazda,3,2016.0,68000.0,Tự động,Xăng
2832,255.000.000 đ,Mitsubishi,Grandis,2005.0,158000.0,Tự động,Xăng
2833,113.000.000 đ,Ford,Escape,2003.0,256789.0,Số sàn,Xăng
2834,690.000.000 đ,Mitsubishi,Xpander,2022.0,228.0,Tự động,Xăng
2835,525.000.000 đ,Mitsubishi,Pajero Sport,2016.0,80000.0,Tự động,Xăng
2836,530.000.000 đ,Mazda,3,2019.0,58368.0,Tự động,Xăng
2837,616.000.000 đ,Toyota,Camry,2015.0,80000.0,Tự động,Xăng
2838,245.000.000 đ,Chevrolet,Cruze,2013.0,78000.0,Số sàn,Xăng
2839,420.000.000 đ,Mazda,2,2022.0,5000.0,Tự động,Xăng
2840,195.000.000 đ,Toyota,Cressida,1995.0,900000.0,Tự động,Xăng
2841,1.075.000.000 đ,Kia,Sorento,2022.0,3000.0,Tự động,Dầu
2842,205.000.000 đ,Chevrolet,Captiva,2008.0,91000.0,Tự động,Xăng
2843,205.000.000 đ,Chevrolet,Spark,2013.0,59000.0,Tự động,Xăng
2844,515.000.000 đ,Mazda,6,2016.0,68000.0,Tự động,Xăng
2845,889.000.000 đ,Honda,CR V,2021.0,37500.0,Tự động,Xăng
2846,650.000.000 đ,Mercedes Benz,CLA Class,2015.0,70000.0,Tự động,Xăng
2847,385.000.000 đ,Ford,Ranger,2015.0,10000.0,Tự động,Dầu
2848,539.000.000 đ,Ford,Ranger,2018.0,47389.0,Tự động,Xăng
2849,820.000.000 đ,Toyota,Fortuner,2020.0,96000.0,Số sàn,Dầu
2850,348.000.000 đ,Vinfast,Fadil,2022.0,6200.0,Tự động,Xăng
2851,150.000.000 đ,Isuzu,Hi lander,2008.0,195000.0,Số sàn,Dầu
2852,545.000.000 đ,Toyota,Fortuner,2013.0,1600.0,Số sàn,Dầu
2853,660.000.000 đ,Toyota,Fortuner,2016.0,72000.0,Tự động,Xăng
2854,540.000.000 đ,Honda,Civic,2018.0,54000.0,Tự động,Xăng
2855,548.000.000 đ,Mazda,3,2019.0,30000.0,Tự động,Xăng
2856,625.000.000 đ,Mercedes Benz,E Class,2013.0,89379.0,Tự động,Xăng
2857,239.000.000 đ,Mitsubishi,Zinger,2011.0,120000.0,Số sàn,Xăng
2858,255.000.000 đ,Mercedes Benz,Vito,2014.0,93000.0,Số sàn,Dầu
2859,479.000.000 đ,Kia,Cerato,2018.0,50000.0,Tự động,Xăng
2860,255.000.000 đ,Hyundai,Grand i10,2018.0,80000.0,Số sàn,Xăng
2861,259.880.000 đ,Mercedes Benz,Sprinter,2009.0,340000.0,Số sàn,Dầu
2862,1.040.000.000 đ,Toyota,Fortuner,2021.0,15000.0,Tự động,Xăng
2863,585.000.000 đ,Mitsubishi,Xpander,2021.0,35000.0,Tự động,Xăng
2864,515.000.000 đ,Mitsubishi,Xpander,2019.0,45000.0,Tự động,Xăng
2865,275.000.000 đ,Kia,Cerato,2009.0,87000.0,Tự động,Xăng
2866,595.000.000 đ,Ford,Ranger,2016.0,110000.0,Tự động,Dầu
2867,485.000.000 đ,Hyundai,Accent,2020.0,38000.0,Tự động,Xăng
2868,876.000.000 đ,Mazda,CX 8,2021.0,50000.0,Tự động,Xăng
2869,56.000.000 đ,Acura,Legend,1987.0,123.0,Số sàn,Xăng
2871,289.000.000 đ,Nissan,Grand livina,2012.0,82000.0,Tự động,Xăng
2872,690.000.000 đ,Kia,Sedona,2016.0,600000.0,Tự động,Dầu
2873,425.000.000 đ,Hyundai,Genesis,2011.0,105000.0,Tự động,Xăng
2874,335.000.000 đ,Toyota,Innova,2014.0,200.0,Số sàn,Xăng
2875,535.000.000 đ,Toyota,Corolla Altis,2018.0,68000.0,Tự động,Xăng
2876,565.000.000 đ,Chevrolet,Captiva,2017.0,26000.0,Tự động,Xăng
2877,349.000.000 đ,Toyota,Vios,2016.0,790000.0,Tự động,Xăng
2878,625.000.000 đ,Kia,Optima,2020.0,420000.0,Tự động,Xăng
2879,155.000.000 đ,Chevrolet,Aveo,2012.0,12000.0,Số sàn,Xăng
2880,192.000.000 đ,Mercedes Benz,Sprinter,2008.0,167000.0,Số sàn,Dầu
2881,345.000.000 đ,Ford,Everest,2009.0,139000.0,Tự động,Xăng
2882,245.000.000 đ,Toyota,Innova,2007.0,100000.0,Số sàn,Xăng
2883,255.000.000 đ,Toyota,Vios,2011.0,180000.0,Số sàn,Xăng
2884,65.000.000 đ,Toyota,Crown,1994.0,200000.0,Số sàn,Xăng
2885,198.000.000 đ,Chevrolet,Spark,2014.0,62000.0,Tự động,Xăng
2886,425.000.000 đ,Toyota,Land Cruiser,2004.0,100000.0,Số sàn,Xăng
2887,473.000.000 đ,Toyota,Innova,2016.0,68000.0,Số sàn,Xăng
2888,540.000.000 đ,Honda,City,2022.0,20000.0,Tự động,Xăng
2889,690.000.000 đ,Kia,Sorento,2020.0,30061.0,Tự động,Xăng
2890,500.000.000 đ,Hyundai,Tucson,2014.0,110000.0,Tự động,Xăng
2891,485.000.000 đ,Hyundai,Grand Starex,2016.0,91000.0,Số sàn,Xăng
2892,460.000.000 đ,MG,ZS,2020.0,39000.0,Tự động,Xăng
2893,168.000.000 đ,Hyundai,Grand i10,2015.0,90000.0,Số sàn,Xăng
2894,639.000.000 đ,Ford,Ranger,2018.0,58000.0,Tự động,Dầu
2895,385.000.000 đ,Ford,EcoSport,2016.0,70000.0,Tự động,Xăng
2896,618.000.000 đ,Kia,Sorento,2017.0,83000.0,Tự động,Xăng
2897,306.000.000 đ,Toyota,Innova,2014.0,93000.0,Số sàn,Xăng
2898,650.000.000 đ,Ford,Ranger,2018.0,106000.0,Tự động,Dầu
2899,379.000.000 đ,Toyota,Camry,2010.0,120000.0,Tự động,Xăng
2900,250.000.000 đ,Kia,Carens,2010.0,107000.0,Số sàn,Xăng
2901,635.000.000 đ,Vinfast,Lux A2.0,2021.0,20000.0,Tự động,Xăng
2902,430.000.000 đ,Mazda,3,2016.0,86000.0,Tự động,Xăng
2903,297.000.000 đ,Kia,Carens,2012.0,80000.0,Tự động,Xăng
2904,799.000.000 đ,Toyota,Fortuner,2020.0,48000.0,Số sàn,Dầu
2905,135.000.000 đ,Ford,Escape,2004.0,10000.0,Tự động,Xăng
2906,458.000.000 đ,MG,5,2022.0,14000.0,Tự động,Xăng
2907,455.000.000 đ,Mazda,BT 50,2018.0,49000.0,Tự động,Dầu
2908,350.000.000 đ,Toyota,Innova,2016.0,86000.0,Số sàn,Xăng
2909,202.000.000 đ,Toyota,Innova,2006.0,156000.0,Số sàn,Xăng
2910,430.000.000 đ,Toyota,Innova,2016.0,82000.0,Tự động,Xăng
2911,665.000.000 đ,Ford,Ranger,2016.0,79000.0,Tự động,Dầu
2912,575.000.000 đ,Mitsubishi,Xpander,2021.0,42000.0,Tự động,Xăng
2913,376.000.000 đ,Toyota,Innova,2015.0,98000.0,Số sàn,Xăng
2915,850.000.000 đ,Mercedes Benz,GL Class,2008.0,14000.0,Tự động,Dầu
2916,125.000.000 đ,Mitsubishi,Jolie,2003.0,258963.0,Số sàn,Xăng
2917,228.000.000 đ,Toyota,Innova,2009.0,176444.0,Số sàn,Xăng
2918,515.000.000 đ,Mitsubishi,Xpander,2020.0,50000.0,Tự động,Xăng
2919,569.000.000 đ,Toyota,Innova,2020.0,61000.0,Số sàn,Xăng
2920,79.000.000 đ,Fiat,Albea,2004.0,9999.0,Số sàn,Xăng
2921,175.000.000 đ,Kia,Carnival,2009.0,66666.0,Tự động,Xăng
2922,325.000.000 đ,Hyundai,Avante,2011.0,101112.0,Tự động,Xăng
2923,280.000.000 đ,Chevrolet,Cruze,2016.0,68000.0,Số sàn,Xăng
2924,899.000.000 đ,Ford,Everest,2019.0,95000.0,Tự động,Dầu
2925,248.000.000 đ,Hyundai,Avante,2012.0,118000.0,Số sàn,Xăng
2926,49.000.000 đ,Daewoo,Matiz,2003.0,5868.0,Số sàn,Xăng
2927,443.000.000 đ,Ford,Ranger,2016.0,65000.0,Số sàn,Dầu
2928,440.000.000 đ,Mitsubishi,Triton,2018.0,40000.0,Số sàn,Dầu
2929,1.490.000.000 đ,Kia,Carnival,2022.0,23789.0,Tự động,Dầu
2930,410.000.000 đ,Mazda,3,2015.0,80000.0,Tự động,Xăng
2931,293.000.000 đ,Kia,Rio,2013.0,74000.0,Tự động,Xăng
2932,295.000.000 đ,Ford,Focus,2012.0,85000.0,Tự động,Xăng
2933,239.000.000 đ,Toyota,Camry,2004.0,147000.0,Số sàn,Xăng
2934,360.000.000 đ,Honda,Accord,2010.0,60000.0,Tự động,Xăng
2936,235.000.000 đ,Kia,Morning,2015.0,68.0,Tự động,Xăng
2937,259.000.000 đ,Kia,Forte,2009.0,125000.0,Tự động,Xăng
2938,325.000.000 đ,Toyota,Fortuner,2009.0,123.0,Tự động,Xăng
2939,600.000.000 đ,Kia,Seltos,2020.0,40000.0,Tự động,Xăng
2940,138.000.000 đ,Toyota,Zace,2004.0,123456.0,Số sàn,Xăng
2941,595.000.000 đ,Kia,Sonet,2022.0,12000.0,Tự động,Xăng
2942,550.000.000 đ,Ford,Ranger,2017.0,93000.0,Số sàn,Dầu
2943,1.090.000.000 đ,Toyota,Fortuner,2022.0,1200.0,Tự động,Dầu
2944,395.000.000 đ,Kia,K3,2015.0,110000.0,Tự động,Xăng
